cement,slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age
2.4367311455362275,-0.8376546705728132,-0.8758541276354925,-1.872676304600918,3.7204581117678304,-1.5600565452172448,1.4873316594023727,-0.6790412603952891
1.8947382397101538,-0.8376546705728132,-0.8758541276354925,2.1321280475819706,-1.0228715734259102,-0.5256685143505887,-2.2185606334973205,-0.614849705620708
-0.010901115676549727,-0.8376546705728132,0.6385784151812813,-0.9992386964682238,0.9669720498308966,0.016770265290373534,1.2636426651462649,-0.6790412603952891
1.519290223240937,-0.8376546705728132,-0.8758541276354925,1.6675335751709623,-1.0228715734259102,-1.737417196317035,-0.6642374395784297,-0.2778440430541571
-1.0722637776183737,2.0704277885463593,-0.8758541276354925,0.9938715901750008,-1.0228715734259102,0.03877852126626043,-0.9993381440748653,-0.614849705620708
0.3322968788651827,0.8441979746491862,-0.8758541276354925,-2.5463382895968802,0.32275386918224314,0.35077791480676657,0.6032098744763533,-0.2778440430541571
0.16873631989564442,-0.8376546705728132,0.6113655909700753,-0.4909723436505812,0.4690906360658797,-0.22609731241999523,1.0607274415010068,0.877603942888303
-0.42716707034652235,-0.8376546705728132,0.5948823945907161,0.7332340911524247,-0.2546876488769806,-0.3309601791286303,0.9736754503698285,-0.6790412603952891
0.5084686404391999,-0.8376546705728132,-0.8758541276354925,0.45958794690234156,-1.0228715734259102,0.0698490002910408,0.6378328254944347,-0.614849705620708
0.056005646232708005,-0.663309199402599,1.3167219945245354,-0.14438486723196883,-0.10448220884584553,-1.6908114777798637,0.3410646739108757,-0.614849705620708
1.0475734846001263,-0.6051940423458609,0.5858632871378594,-1.1664927065361865,1.3201987285155368,-0.447992316788637,0.8851396184807337,-0.2778440430541571
0.6143642348279533,-0.3959794769416039,-0.8758541276354925,2.1321280475819706,-1.0228715734259102,-0.5256685143505887,-1.2787948201493837,3.6057450208080004
1.0754914140298883,1.3590982661718856,-0.8758541276354925,-1.682192570912405,2.6775983937465115,-0.36125389617779036,-0.21784867823816093,0.1714968403679107
0.11713628481167042,-0.8376546705728132,0.6197626910123903,-0.651722031104789,0.5599203534419301,-0.14790327354096436,1.132446411467033,-0.6790412603952891
0.19174454449465578,-0.8376546705728132,0.7957907881957343,-0.8598603547449214,1.1301291347471352,-0.25121261629835884,0.13085389987252144,-0.2778440430541571
-0.40608422019094326,-0.8376546705728132,-0.8758541276354925,0.5525068413845432,-1.0228715734259102,-0.05961132897887864,1.379753204453332,-0.502514484765191
1.0475734846001263,-0.6051940423458609,0.5858632871378594,-1.1664927065361865,1.3857979688426842,-0.447992316788637,0.8851396184807337,-0.6790412603952891
-0.6371291534027689,0.8046796678506046,-0.8758541276354925,0.9938715901750008,-1.0228715734259102,0.010297248826877561,-0.2895676482041871,0.7171250559518502
0.18269528461052598,-0.8376546705728132,0.9519146482417393,-0.33951454564459166,0.5784227032777922,0.6498312754202793,-0.24690722641404994,0.877603942888303
0.17152811283862082,-0.8376546705728132,-0.8758541276354925,0.18083126345573677,-1.0228715734259102,1.5198046881141387,-0.054626194867202923,-0.2778440430541571
-0.30182519407910685,-0.8376546705728132,1.069163045128878,-1.802987133739267,0.9938845586830596,1.4783773827477638,0.3397044865494509,-0.502514484765191
-0.30182519407910685,-0.8376546705728132,1.069163045128878,-1.802987133739267,0.9938845586830596,1.4783773827477638,0.3397044865494509,-0.2778440430541571
-1.0895921476092607,-0.8376546705728132,1.456673661896452,-0.0050065255086664375,0.9955665904863198,0.6524204820056783,-0.5492397808398012,-0.2778440430541571
-0.009553353566147543,0.29931026208521017,-0.49549659608915014,-0.994592751744114,0.8593220144222442,1.153431956280267,0.11181127681257684,0.1714968403679107
0.9801853790800106,0.26653331350521,-0.8758541276354925,2.1321280475819706,-1.0228715734259102,-0.5256685143505887,-2.2185606334973205,-0.614849705620708
2.520484933825515,-0.8376546705728132,-0.8758541276354925,-0.4231415506785736,-1.0228715734259102,1.9729158405588567,-1.9836191801603362,0.7171250559518502
0.522908948764939,0.8186273055442216,-0.8758541276354925,2.1321280475819706,-1.0228715734259102,-0.5256685143505887,-2.2185606334973205,3.6057450208080004
0.3063043238788524,-0.8376546705728132,-0.8758541276354925,0.45958794690234156,-1.0228715734259102,-0.033719263124894754,0.9469663167273086,-0.614849705620708
0.9416778902113729,-0.8376546705728132,-0.8758541276354925,1.5095714545512193,-1.0228715734259102,0.3999728399293354,-0.13673205013865405,-0.2778440430541571
-1.0703384031749419,1.3358522033491904,2.1564319987560356,0.13437181621463595,0.154550688856224,-0.9658336338683148,-1.6992163682260921,-0.2778440430541571
1.004252559622909,-0.8376546705728132,-0.8758541276354925,0.166893429283406,-1.0228715734259102,0.973482098595078,-0.4218767824518577,-0.614849705620708
-0.5711850787152271,-0.8376546705728132,1.0543903691285093,-1.0972681301469458,0.882870459667887,1.3735145160391302,0.26575975544654723,-0.502514484765191
-1.0799652753921014,2.180846586954162,-0.8758541276354925,0.05074481118065399,1.113308816714533,-1.4733181246063995,0.660090436863201,-0.2778440430541571
1.4037677566350242,-0.5819479795231657,1.1767703271526186,-0.19084431447306965,0.40349139573873244,-1.9497321363197027,-0.2895676482041871,-0.2778440430541571
-0.829666597745957,2.5097783758952996,-0.8758541276354925,0.45958794690234156,-1.0228715734259102,-0.5541497867899715,-0.7087526623159639,0.7171250559518502
1.8947382397101538,-0.8376546705728132,-0.8758541276354925,2.1321280475819706,-1.0228715734259102,-0.5256685143505887,-2.2185606334973205,3.6057450208080004
-0.11727805367616123,0.48737091032081464,-0.8758541276354925,2.1321280475819706,-1.0228715734259102,-0.5256685143505887,-1.2787948201493837,5.130294446704302
-0.6321231798498459,-0.8376546705728132,0.6849179672666493,-1.058706788936833,0.4421781272137169,0.45564078151540016,1.6096248685340975,-0.502514484765191
0.0271250295812298,-0.8376546705728132,-0.8758541276354925,0.18083126345573677,-1.0228715734259102,1.7010491490920259,0.00720050337937186,-0.2778440430541571
-0.8456472056264416,-0.8376546705728132,1.0707180636552331,-0.9411643874168478,0.6389758481951593,1.4952072255528528,0.36072556395328687,-0.2778440430541571
1.9428726007959507,-0.8376546705728132,-0.8758541276354925,0.45958794690234156,-1.0228715734259102,-0.4712951760572219,-0.7569774869482919,-0.2778440430541571
0.522908948764939,0.8186273055442216,-0.8758541276354925,2.1321280475819706,-1.0228715734259102,-0.5256685143505887,-2.2185606334973205,5.130294446704302
-1.0611928745686408,-0.34855750878330566,1.6717327240912976,-2.80418822178499,-0.06074938196108058,1.1145938574992913,0.08275272863668641,0.877603942888303
-0.25811919421320323,-0.8376546705728132,0.9632662834841279,0.5032598273089762,-0.05570328655129997,0.9191087603017112,-0.23639668771213335,0.1714968403679107
-1.195487741998014,0.836061852661243,0.8657666218816927,1.760452469653164,0.6591602298342815,-0.6421828106935161,-1.427178895941163,-0.2778440430541571
-1.135801134251626,1.3474752347605379,1.4006929949476854,0.97993375600267,0.8778243642581065,-1.8629937157088559,-0.7878908360715793,-0.2778440430541571
1.4133946288521837,0.39787356845343796,-0.8758541276354925,-1.3291007718800392,1.752480901953406,-1.5600565452172448,1.4057204177168938,-0.2778440430541571
0.5036552043306202,1.133611456791742,-0.8758541276354925,0.5943203439015342,0.339574187214845,-2.092138498516614,0.35713961545498457,-0.2778440430541571
1.0629764801475816,0.2909416794690399,-0.8758541276354925,-1.1246792040191955,1.0123869085189217,-1.5600565452172448,1.8830225281804513,-0.6790412603952891
0.07814745233217474,1.4974123399669221,-0.8758541276354925,-1.737943907601727,0.8610040462255043,0.4142134761490268,0.3744510909640266,-0.6790412603952891
-0.011382459287407807,-0.8376546705728132,-0.8758541276354925,0.41312849966124077,-1.0228715734259102,-0.05961132897887864,1.0211583546231984,-0.2778440430541571
0.4381924732539361,2.449338612556292,-0.8758541276354925,0.07862047952531553,0.7096211839320873,-0.38714596203177426,-1.403684750607465,-0.6790412603952891
-0.25811919421320323,-0.8376546705728132,0.9632662834841279,0.2946569091964332,-0.05570328655129997,0.722329059811436,-0.19398357271498226,0.877603942888303
0.20811022726382666,-0.8376546705728132,0.9870580669373538,1.3655471681038072,0.6423399118016796,-1.2221650858227546,-0.5665512563488418,-0.2778440430541571
-1.0895921476092607,-0.8374222099445863,1.3566859706518493,-0.85010387082429,-1.0228715734259102,0.4271595090760188,1.5763621048774397,-0.2778440430541571
-1.6960850972903032,0.9406691353633715,-0.8758541276354925,0.45958794690234156,-1.0228715734259102,-1.1082399960652263,2.0845775644642845,-0.614849705620708
-0.22317364806491463,-0.8376546705728132,-0.8758541276354925,0.45958794690234156,-1.0228715734259102,-1.0719911038696492,2.1216735834122296,-0.2778440430541571
-1.218592235319197,-0.8376546705728132,0.8642116033553382,0.10649614786997574,0.30593355114964127,0.251093461268928,0.5253082346856682,-0.2778440430541571
-0.9641540026196738,0.671014806620107,0.9683978446210981,-0.1007129868253342,-0.4223862196620218,0.4491677650519042,-0.32913673508199554,0.877603942888303
-0.11727805367616123,0.48737091032081464,-0.8758541276354925,2.1321280475819706,-1.0228715734259102,-0.5256685143505887,-1.2787948201493837,0.7171250559518502
-0.2713080091507116,-0.8376546705728132,0.6121431002332526,0.4521544353437656,-0.126348622288228,-0.3068805578844251,1.035996762202377,-0.502514484765191
1.0475734846001263,-0.6051940423458609,0.5858632871378594,-1.1664927065361865,1.3857979688426842,-0.447992316788637,0.8851396184807337,-0.614849705620708
0.3910207993898553,1.6322395043385547,-0.8758541276354925,-1.226889987949618,1.382433905236164,-1.5600565452172448,1.322872642066483,-0.614849705620708
-0.6496440872850763,2.8363855585541677,-0.8758541276354925,0.166893429283406,-1.0228715734259102,0.05690296736404886,-1.0401437649176055,-0.2778440430541571
1.6636933064983281,-0.8376546705728132,-0.8758541276354925,-0.7948171286073801,0.8694142052418055,0.743042712494622,-0.3513943464507619,-0.2778440430541571
0.056005646232708005,0.5571090987889004,-0.8758541276354925,-0.6554387868840776,0.154550688856224,-0.033719263124894754,0.254507296365671,-0.2778440430541571
-0.9255502450288646,-0.3121774204657876,1.0208019689592494,-0.5527634084812445,0.3547124734441867,1.1236560805481863,0.08943001204731604,-0.502514484765191
0.09451313510134561,1.3939673604059284,-0.8758541276354925,0.45958794690234156,-1.0228715734259102,-0.5256685143505887,-0.6877315849121293,0.7171250559518502
-1.0895921476092607,-0.8374222099445863,1.3566859706518493,-0.85010387082429,-1.0228715734259102,0.4271595090760188,1.5763621048774397,-0.6790412603952891
-1.3177490191559385,1.6264279886328807,-0.8758541276354925,0.9938715901750008,-1.0228715734259102,-0.010416403856309845,-0.3081156576781595,-0.6790412603952891
-1.0669689978989363,0.6721771097612418,1.1242107009618323,-0.3088513104654653,0.28743120131377914,0.4362217321249123,-0.33160980301185766,-0.2778440430541571
